City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Sao Joao Da Barra,BR,4/24/21 19:36,-21.6403,-41.0511,80.6,65,40,9.22
289,Luganville,VU,4/24/21 19:36,-15.5333,167.1667,80.62,84,79,7.31
290,Touros,BR,4/24/21 19:36,-5.1989,-35.4608,82.4,74,20,11.5
291,Makakilo City,US,4/24/21 19:36,21.3469,-158.0858,80.6,54,1,9.22
292,Chifeng,CN,4/24/21 19:36,42.2683,118.9636,41.65,62,100,1.57
293,Inta,RU,4/24/21 19:36,66.0317,60.1659,37.22,78,68,9.46
294,Fairbanks,US,4/24/21 19:36,64.8378,-147.7164,51.8,32,1,5.75
295,Champerico,GT,4/24/21 19:36,14.3,-91.9167,87.8,62,75,4.61
296,Bathsheba,BB,4/24/21 19:36,13.2167,-59.5167,84.2,58,40,19.57
297,Comodoro Rivadavia,AR,4/24/21 19:35,-45.8667,-67.5,66.2,55,75,4.61
298,Nizhniy Mamon,RU,4/24/21 19:36,50.1937,40.5083,39.79,67,65,11.27
299,Sorong,ID,4/24/21 19:33,-0.8833,131.25,78.55,85,75,6.71
300,Idil,TR,4/24/21 19:36,37.3411,41.8895,64.45,26,36,4.32
301,Lincoln,US,4/24/21 19:36,40.8,-96.667,57.99,44,1,8.05
302,Saldanha,ZA,4/24/21 19:34,-33.0117,17.9442,60.8,77,91,5.75
303,Ancud,CL,4/24/21 19:36,-41.8697,-73.8203,61,77,75,9.22
304,Bulgan,MN,4/24/21 19:36,48.8125,103.5347,31.68,96,100,4.52
305,Puerto Leguizamo,CO,4/24/21 19:36,-0.1934,-74.7819,83.73,80,89,2.42
306,Aripuana,BR,4/24/21 19:36,-9.1667,-60.6333,81.75,89,81,1.1
307,Dudinka,RU,4/24/21 19:36,69.4058,86.1778,27.66,91,100,18.9
308,Coihaique,CL,4/24/21 19:36,-45.5752,-72.0662,57.2,62,75,8.05
309,Bethanien,NA,4/24/21 19:36,-26.502,17.1583,74.84,30,53,12.21
310,Channahon,US,4/24/21 19:35,41.4295,-88.2287,59,67,1,3.33
311,Barwala,IN,4/24/21 19:36,29.3833,75.9167,75.74,21,0,6.87
312,Kaoma,ZM,4/24/21 19:36,-14.7833,24.8,64.85,54,34,5.01
313,Tabas,IR,4/24/21 19:36,33.5959,56.9244,82,14,97,2.73
314,Kermen,BG,4/24/21 19:36,42.5,26.25,48.2,87,75,9.22
315,Kashi,CN,4/24/21 19:36,39.4547,75.9797,66.2,10,20,17.9
316,Cidreira,BR,4/24/21 19:36,-30.1811,-50.2056,72.5,77,24,11.1
317,Maldonado,UY,4/24/21 19:36,-34.6667,-54.9167,68,83,90,14.97
318,Constitucion,CL,4/24/21 19:36,-35.3333,-72.4167,64.29,59,6,15.9
319,Port Blair,IN,4/24/21 19:36,11.6667,92.75,81.41,74,4,5.73
320,La Cruz,MX,4/24/21 19:36,23.9167,-106.9,89.01,39,4,8.01
321,Lavrentiya,RU,4/24/21 19:35,65.5833,-171,30.52,84,92,1.28
322,Souillac,MU,4/24/21 19:35,-20.5167,57.5167,78.8,83,75,17.27
323,Progreso,MX,4/24/21 19:36,21.2833,-89.6667,100,36,75,14.97
324,Yerbogachen,RU,4/24/21 19:36,61.2767,108.0108,28.98,96,100,1.48
325,Fukue,JP,4/24/21 19:36,32.6881,128.8419,61.9,80,3,14.38
326,Gulbene,LV,4/24/21 19:36,57.1777,26.7529,32.38,83,97,9.75
327,Anzio,IT,4/24/21 19:36,41.4853,12.6179,59,71,13,3.85
328,Paita,PE,4/24/21 19:36,-5.0892,-81.1144,86,51,0,14.97
329,Rio Grande,BR,4/24/21 19:36,-32.035,-52.0986,75.2,64,40,8.05
330,Kokkola,FI,4/24/21 19:36,63.8385,23.1307,32,100,90,19.57
331,Bela Palanka,RS,4/24/21 19:36,43.2183,22.3111,51.01,53,0,1.14
332,Taoudenni,ML,4/24/21 19:36,22.6783,-3.9836,93.67,9,2,10.22
333,Coquimbo,CL,4/24/21 19:36,-29.9533,-71.3436,62.6,67,20,12.66
334,Weihe,CN,4/24/21 19:36,32.9952,105.3247,49.6,86,99,3.31
335,Aksha,RU,4/24/21 19:36,50.2814,113.2867,39.79,19,100,3.89
336,Merauke,ID,4/24/21 19:36,-8.4667,140.3333,77.09,91,96,6.33
337,Paidha,UG,4/24/21 19:36,2.4167,30.9855,61.57,89,100,4.03
338,Ribeira Grande,PT,4/24/21 19:36,38.5167,-28.7,59,72,75,19.57
339,Labrea,BR,4/24/21 19:34,-7.2586,-64.7981,85.15,72,96,3.58
340,Rhondda,GB,4/24/21 19:36,51.659,-3.4489,57.2,51,0,11.5
341,Suntar,RU,4/24/21 19:36,62.1444,117.6319,33.15,90,100,3.49
342,Manta,EC,4/24/21 19:34,-0.95,-80.7333,82.4,74,40,11.5
343,Voyvozh,RU,4/24/21 19:36,62.892,54.9635,42.49,81,100,7.47
344,Grover Beach,US,4/24/21 19:36,35.1216,-120.6213,63,63,40,5.75
345,Shache,CN,4/24/21 19:36,38.4167,77.2406,60.57,11,100,3.06
346,Zharkent,KZ,4/24/21 19:36,44.1628,80,42.37,26,58,5.91
347,Yumen,CN,4/24/21 19:33,40.2833,97.2,48.43,37,80,5.91
348,Tateyama,JP,4/24/21 19:37,34.9833,139.8667,60.01,56,6,5.01
349,Athabasca,CA,4/24/21 19:32,54.7169,-113.2854,41,28,64,8.05
350,Grindavik,IS,4/24/21 19:37,63.8424,-22.4338,44.6,93,90,21.85
351,Abilene,US,4/24/21 19:32,32.4487,-99.7331,75.99,35,1,14.97
352,Fort Nelson,CA,4/24/21 19:37,58.8053,-122.7002,42.8,28,40,4.61
353,Gorele,TR,4/24/21 19:37,41.0308,39.0031,53.6,76,0,3.44
354,Airai,TL,4/24/21 19:35,-8.9266,125.4092,57.2,92,58,2.75
355,Sinnamary,GF,4/24/21 19:37,5.3833,-52.95,78.3,87,100,12.5
356,Balykshi,KZ,4/24/21 19:37,47.0667,51.8667,53.6,94,10,11.18
357,Muros,ES,4/24/21 19:35,42.7762,-9.0603,63,46,94,3
358,Jhol,PK,4/24/21 19:37,25.9551,68.8882,84.2,42,0,4.61
359,Yazman,PK,4/24/21 19:37,29.1212,71.7446,84.9,15,0,5.17
360,Soyo,AO,4/24/21 19:37,-6.1349,12.3689,79.48,82,100,3.67
361,Apac,UG,4/24/21 19:37,1.9756,32.5386,67.06,94,100,3.47
362,Tupelo,US,4/24/21 19:37,34.2576,-88.7034,77,57,90,11.5
363,Ashland,US,4/24/21 19:37,40.8167,-82.2665,55.99,66,100,1.01
364,Broken Hill,AU,4/24/21 19:37,-31.95,141.4333,46.4,71,0,4.61
365,Hare Bay,CA,4/24/21 19:37,48.8499,-54.0148,48.2,53,100,14.97
366,Paka,MY,4/24/21 19:37,4.6374,103.4368,75.2,100,99,3.24
367,Nishihara,JP,4/24/21 19:37,26.1842,127.7558,68,88,75,5.75
368,Lodwar,KE,4/24/21 19:37,3.1191,35.5973,86.22,48,69,18.1
369,Hammerfest,NO,4/24/21 19:35,70.6634,23.6821,30.2,80,75,6.91
370,Sarankhola,BD,4/24/21 19:37,22.3082,89.7897,79.74,66,21,6.22
371,Ambilobe,MG,4/24/21 19:37,-13.2,49.05,73.44,93,30,3.51
372,Namatanai,PG,4/24/21 19:37,-3.6667,152.4333,78.73,81,39,4.54
373,Chernyshevskiy,RU,4/24/21 19:37,63.0128,112.4714,27.01,99,100,2.04
374,Hualmay,PE,4/24/21 19:37,-11.0964,-77.6139,71.76,74,9,10.16
375,Weyburn,CA,4/24/21 19:37,49.6668,-103.8511,42.8,26,46,4.61
376,Naryan-Mar,RU,4/24/21 19:37,67.6713,53.087,37.96,89,99,10.02
377,Rehoboth,NA,4/24/21 19:37,-23.3167,17.0833,67.44,26,26,5.48
378,Tucumcari,US,4/24/21 19:37,35.1717,-103.725,73.4,20,1,13.8
379,Kununurra,AU,4/24/21 19:37,-15.7667,128.7333,57.2,77,8,2.3
380,Oudtshoorn,ZA,4/24/21 19:37,-33.5907,22.2014,59,88,90,3.44
381,Cananeia,BR,4/24/21 19:37,-25.0147,-47.9267,73,80,14,4.56
382,Kuhdasht,IR,4/24/21 19:37,33.535,47.6061,64.9,17,5,7.78
383,Polunochnoye,RU,4/24/21 19:37,60.8697,60.4153,40.48,88,100,7.18
384,Khandagayty,RU,4/24/21 19:37,50.7333,92.05,29.19,66,86,13.22
385,Tigre,AR,4/24/21 19:37,-34.426,-58.5796,73.99,60,40,13.8
386,Poum,NC,4/24/21 19:37,-20.2333,164.0167,78.22,81,92,15.48
387,Mount Gambier,AU,4/24/21 19:37,-37.8333,140.7667,51.8,93,75,4.61
388,Chagoda,RU,4/24/21 19:37,59.164,35.3285,36.41,96,100,8.34
389,Shamsabad,IN,4/24/21 19:37,27.0167,78.1333,78.91,18,59,7.76
390,Nouadhibou,MR,4/24/21 19:35,20.931,-17.0347,69.8,78,0,20.71
391,Bilibino,RU,4/24/21 19:37,68.0546,166.4372,24.69,95,100,1.7
392,Leamington,CA,4/24/21 19:37,42.0549,-82.6062,57,50,100,4.61
393,Zaysan,KZ,4/24/21 19:37,47.4667,84.8667,32.05,52,21,9.1
394,Harper,LR,4/24/21 19:34,4.375,-7.7169,82.13,79,92,10.65
395,Sefophe,BW,4/24/21 19:37,-22.1833,27.9667,68,60,0,2.24
396,Waingapu,ID,4/24/21 19:34,-9.6567,120.2641,76.03,85,8,7.94
397,Tulum,MX,4/24/21 19:37,20.2167,-87.4667,89.6,58,40,11.5
398,Serdobsk,RU,4/24/21 19:37,52.4586,44.2169,40.66,75,97,14.27
399,Santa Rosa,PH,4/24/21 19:37,14.3122,121.1114,80.6,83,20,3.2
400,Sitka,US,4/24/21 19:32,57.0531,-135.33,57.2,30,1,1.79
401,Salalah,OM,4/24/21 19:37,17.0151,54.0924,82.02,74,51,6.13
402,Nautla,MX,4/24/21 19:37,20.2167,-96.7833,85.37,67,89,22.3
403,Olafsvik,IS,4/24/21 19:34,64.8945,-23.7142,44.1,83,100,18.61
404,Chipinge,ZW,4/24/21 19:37,-20.1883,32.6236,59.43,75,0,4.59
405,Hokitika,NZ,4/24/21 19:37,-42.7167,170.9667,47.68,88,37,4.38
406,Laguna De Duero,ES,4/24/21 19:37,41.5815,-4.7233,59,58,40,11.5
407,Saquarema,BR,4/24/21 19:37,-22.92,-42.5103,78.8,83,20,9.22
408,Tigil,RU,4/24/21 19:34,57.8,158.6667,28.49,97,100,2.89
409,Lethem,GY,4/24/21 19:37,3.3803,-59.7968,90.19,49,98,8.52
410,Lang Son,VN,4/24/21 19:37,21.8333,106.7333,73.4,96,53,2.28
411,Porteirinha,BR,4/24/21 19:37,-15.7433,-43.0283,89.53,26,5,1.52
412,Tecamachalco,MX,4/24/21 19:37,18.8833,-97.7333,85.87,15,25,6.31
413,Auch,FR,4/24/21 19:37,43.65,0.5833,68,34,0,8.05
414,Beloha,MG,4/24/21 19:37,-25.1667,45.05,75.24,60,7,13.04
415,Iqaluit,CA,4/24/21 19:37,63.7506,-68.5145,33.8,80,40,3.44
416,Ponta Delgada,PT,4/24/21 19:33,37.7333,-25.6667,59,82,75,9.22
417,Xichang,CN,4/24/21 19:37,27.8964,102.2634,60.28,83,4,2.35
418,Rawah,IQ,4/24/21 19:37,34.4816,41.9093,82.31,14,54,6.96
419,Anloga,GH,4/24/21 19:35,5.7947,0.8973,73.4,88,40,9.22
420,Srednekolymsk,RU,4/24/21 19:37,67.45,153.6833,11.95,93,100,8.88
421,Tarazona,ES,4/24/21 19:37,41.9,-1.7333,64,48,100,16.11
422,Adra,ES,4/24/21 19:37,36.7496,-3.0206,69.8,40,20,17.27
423,Shingu,JP,4/24/21 19:37,33.7333,135.9833,53.35,88,6,4.47
424,Brae,GB,4/24/21 19:37,60.3964,-1.353,42.8,75,75,10.36
425,Valdivia,CL,4/24/21 19:37,-39.8142,-73.2459,60.8,72,0,4.61
426,Wagar,SD,4/24/21 19:37,16.1525,36.2032,89.58,31,21,17.9
427,San Ramon,US,4/24/21 19:34,37.7799,-121.978,64,42,40,11.5
428,Sao Jose Da Coroa Grande,BR,4/24/21 19:37,-8.8978,-35.1478,80.15,77,16,7.34
429,Iquique,CL,4/24/21 19:33,-20.2208,-70.1431,69.8,56,20,11.5
430,Husavik,IS,4/24/21 19:37,66.0449,-17.3389,50,62,0,9.22
431,Vila Franca Do Campo,PT,4/24/21 19:37,37.7167,-25.4333,59,82,75,9.22
432,Maneadero,MX,4/24/21 19:37,31.7167,-116.5667,66,41,26,10
433,Basco,PH,4/24/21 19:34,20.4487,121.9702,75.79,73,42,10.42
434,Opuwo,NA,4/24/21 19:37,-18.0607,13.84,71.56,42,71,2.26
435,Manggar,ID,4/24/21 19:37,-2.8833,108.2667,80.58,76,33,6.13
436,Alexandria,EG,4/24/21 19:37,31.2156,29.9553,66.2,63,0,4.61
437,Saint George,US,4/24/21 19:37,37.1041,-113.5841,81,14,1,20.71
438,Rafaela,AR,4/24/21 19:37,-31.2503,-61.4867,73.99,57,60,7
439,Lagoa,PT,4/24/21 19:34,39.05,-27.9833,58.93,83,18,26.53
440,Saint Simons,US,4/24/21 19:34,31.1352,-81.3901,64.4,100,90,5.75
441,Lasa,IT,4/24/21 19:37,46.6166,10.7002,66.2,49,0,3.44
442,Jiuquan,CN,4/24/21 19:37,39.7432,98.5174,51.94,34,100,1.81
443,Westport,US,4/24/21 19:37,41.1415,-73.3579,70,24,1,16.11
444,Tessalit,ML,4/24/21 19:37,20.1986,1.0114,92.03,6,0,8.41
445,Port Moresby,PG,4/24/21 19:33,-9.4431,147.1797,75.2,94,75,3.44
446,Naze,JP,4/24/21 19:35,28.3667,129.4833,64.08,69,94,19.77
447,Eureka,US,4/24/21 19:37,40.8021,-124.1637,55,78,100,5.99
448,Petrolina,BR,4/24/21 19:37,-9.3986,-40.5008,91.4,49,20,9.22
449,Kazanskaya,RU,4/24/21 19:37,45.4106,40.4361,44.58,75,91,5.28
450,Xining,CN,4/24/21 19:37,36.6167,101.7667,40.48,86,100,2.26
451,Vesoul,FR,4/24/21 19:37,47.5833,5.8333,57,52,21,7.78
452,Kuruman,ZA,4/24/21 19:37,-27.4524,23.4325,63.41,28,0,7.52
453,Codrington,AU,4/24/21 19:37,-38.2667,141.9667,50.83,89,96,4.9
454,Edmonds,US,4/24/21 19:37,47.8107,-122.3774,48.99,81,75,12.66
455,Tapes,BR,4/24/21 19:33,-30.6733,-51.3958,74.64,58,79,2.62
456,Anstruther,GB,4/24/21 19:37,56.2231,-2.7023,46.4,76,0,9.22
457,Chapais,CA,4/24/21 19:37,49.7834,-74.8492,48.2,40,1,11.5
458,Lat Yao,TH,4/24/21 19:37,15.751,99.7893,84,89,99,7.96
459,Quang Ngai,VN,4/24/21 19:37,15.1167,108.8,76.01,88,31,3.06
460,Capoterra,IT,4/24/21 19:37,39.1763,8.9718,60.8,77,20,5.75
461,Talgar,KZ,4/24/21 19:37,43.3027,77.2395,41,60,75,4.47
462,Redmond,US,4/24/21 19:33,47.674,-122.1215,48.99,88,100,5.73
463,Itarema,BR,4/24/21 19:37,-2.9248,-39.9167,80.74,82,99,12.95
464,Mastic Beach,US,4/24/21 19:37,40.7668,-72.8521,66.2,30,1,11.5
465,Saint-Pierre,RE,4/24/21 19:36,-21.3393,55.4781,77,83,75,25.32
466,Narsaq,GL,4/24/21 19:37,60.9167,-46.05,55.4,33,75,25.32
467,Kungurtug,RU,4/24/21 19:37,50.5994,97.5228,17.31,92,14,2.39
468,Plaisance-Du-Touch,FR,4/24/21 19:37,43.5657,1.2975,64.4,36,0,18.41
469,Fortuna,US,4/24/21 19:37,40.5982,-124.1573,55.4,71,40,17.27
470,Chicama,PE,4/24/21 19:37,-7.8447,-79.1469,66.2,82,75,14.97
471,Hervey Bay,AU,4/24/21 19:37,-25.2986,152.8535,60.01,87,0,3
472,Ayagoz,KZ,4/24/21 19:37,47.9714,80.4392,33.04,42,35,6.73
473,Panukulan,PH,4/24/21 19:37,14.9333,121.8144,78.69,78,24,3.65
474,Apaseo El Alto,MX,4/24/21 19:37,20.45,-100.6167,86,18,75,17.27
475,Baruun-Urt,MN,4/24/21 19:37,46.6806,113.2792,41.59,19,99,11.97
476,Bafra,TR,4/24/21 19:37,41.5678,35.9069,51.8,82,75,2.3
477,Borazjan,IR,4/24/21 19:38,29.2666,51.2159,77,73,97,4.61
478,Reconquista,AR,4/24/21 19:38,-29.15,-59.65,71.56,79,50,11.61
479,Ilhabela,BR,4/24/21 19:38,-23.7781,-45.3581,74.48,77,30,3.8
480,North Bend,US,4/24/21 19:38,43.4065,-124.2243,57,76,90,8.05
481,Gorontalo,ID,4/24/21 19:38,0.5412,123.0595,73.96,90,36,2.84
482,Skibbereen,IE,4/24/21 19:38,51.55,-9.2667,53.6,54,40,13.8
483,Fremont,US,4/24/21 19:34,37.5483,-121.9886,64.99,63,40,8.05
484,Buraydah,SA,4/24/21 19:38,26.326,43.975,84.2,18,20,5.75
485,Maxixe,MZ,4/24/21 19:38,-23.8597,35.3472,70.43,82,0,8.16
486,Severo-Yeniseyskiy,RU,4/24/21 19:38,60.3725,93.0408,29.26,99,100,1.12
487,Tabou,CI,4/24/21 19:38,4.423,-7.3528,81.88,80,88,10.2
488,Filadelfia,US,4/24/21 19:33,39.9523,-75.1638,69.01,24,90,8.05
489,Valparaiso,CL,4/24/21 19:38,-33.0393,-71.6273,68,56,0,6.91
490,Vyartsilya,RU,4/24/21 19:38,62.1764,30.693,35.8,86,100,3.76
491,Hobyo,SO,4/24/21 19:38,5.3505,48.5268,84.18,69,76,12.33
492,Sao Sebastiao,BR,4/24/21 19:38,-23.76,-45.4097,74.01,79,46,3.27
493,Tevaitoa,PF,4/24/21 19:38,-16.7833,-151.5,80.19,73,100,8.3
494,Baghdad,IQ,4/24/21 19:36,33.3406,44.4009,77,25,0,2.3
495,Turukhansk,RU,4/24/21 19:38,65.8167,87.9833,31.37,99,100,4.76
496,Aykhal,RU,4/24/21 19:38,66,111.5,19.58,96,100,5.99
497,Boende,CD,4/24/21 19:38,-0.2167,20.8667,72.12,92,45,3.29
498,Isangel,VU,4/24/21 19:38,-19.55,169.2667,78.37,78,98,10.98
499,Vostok,RU,4/24/21 19:38,46.4856,135.8833,24.85,51,9,6.31
500,Fuengirola,ES,4/24/21 19:38,36.54,-4.6247,62.6,82,75,9.22
501,Eucaliptus,BO,4/24/21 19:36,-17.5833,-67.5167,59.45,20,64,18.52
502,Ostrovnoy,RU,4/24/21 19:38,68.0531,39.5131,36,99,100,4.99
503,Redlands,US,4/24/21 19:35,34.0556,-117.1825,64.4,52,75,4.61
504,San Francisco,US,4/24/21 19:37,37.7749,-122.4194,61,62,75,5.75
505,Huangchuan,CN,4/24/21 19:38,32.1272,115.0394,55.38,88,100,7.49
506,Dzilam Gonzalez,MX,4/24/21 19:38,21.2833,-88.9333,97.18,31,99,7.72
507,Conneaut,US,4/24/21 19:38,41.9476,-80.5542,60.8,36,20,9.22
508,Honiara,SB,4/24/21 19:33,-9.4333,159.95,78.67,83,79,2.01
509,Bokoro,TD,4/24/21 19:38,12.3807,17.0568,89.15,27,44,7.45
510,Ramhormoz,IR,4/24/21 19:38,31.28,49.6035,86.14,13,73,4.21
511,Bambanglipuro,ID,4/24/21 19:34,-7.95,110.2833,74.93,83,21,3.56
512,Ipaba,BR,4/24/21 19:38,-19.4136,-42.4194,86,51,0,5.75
513,Acajutla,SV,4/24/21 19:38,13.5928,-89.8275,86,48,20,10.74
514,Amarante Do Maranhao,BR,4/24/21 19:38,-5.5667,-46.7422,79.05,92,44,3.8
515,Portland,US,4/24/21 19:35,45.5234,-122.6762,50,81,90,9.22
516,Lorengau,PG,4/24/21 19:38,-2.0226,147.2712,81.12,76,93,4.32
517,Guerrero Negro,MX,4/24/21 19:38,27.9769,-114.0611,67.95,56,3,16.49
518,Howard Springs,AU,4/24/21 19:38,-12.497,131.047,69.8,52,98,3.44
519,Tromso,NO,4/24/21 19:38,69.6496,18.957,32,64,75,6.91
520,Fomboni,KM,4/24/21 19:38,-12.28,43.7425,80.51,78,30,3.42
521,Matara,LK,4/24/21 19:36,5.9485,80.5353,77.49,89,97,4.12
522,Yamada,JP,4/24/21 19:38,39.4667,141.95,51.31,60,100,4.85
523,Mitu,CO,4/24/21 19:38,1.1983,-70.1733,87.3,59,100,3.13
524,Sesheke,ZM,4/24/21 19:38,-17.4759,24.2968,67.12,45,36,2.15
525,Berlevag,NO,4/24/21 19:38,70.8578,29.0864,33.69,70,98,13.98
526,Beeville,US,4/24/21 19:38,28.4008,-97.7483,93,29,1,9.22
527,Hrebinka,UA,4/24/21 19:38,50.1171,32.4361,36.23,70,15,8.66
528,Port-Cartier,CA,4/24/21 19:38,50.0334,-66.8654,50,43,75,12.66
529,Vieques,PR,4/24/21 19:38,18.425,-65.8329,87.8,55,40,20.71
530,Fukuma,JP,4/24/21 19:38,33.7667,130.4667,57.2,88,10,4.61
531,Boali,CF,4/24/21 19:38,4.8005,18.1275,86,66,20,6.91
532,Hirara,JP,4/24/21 19:38,24.8,125.2833,71.11,79,49,19.57
533,Raudeberg,NO,4/24/21 19:38,61.9875,5.1352,37.99,73,72,17.16
534,Siyabuswa,ZA,4/24/21 19:38,-25.1132,29.0445,63.72,26,0,5.32
535,Kudahuvadhoo,MV,4/24/21 19:36,2.6708,72.8944,83.1,66,6,7.85
536,Puerto Quijarro,BO,4/24/21 19:38,-17.7833,-57.7667,95.68,29,100,4.81
537,Lucapa,AO,4/24/21 19:38,-8.4192,20.7447,66.4,93,100,1.07
538,Renukut,IN,4/24/21 19:38,24.2,83.0333,77.63,17,46,4.14
539,Nosy Varika,MG,4/24/21 19:38,-20.5833,48.5333,71.11,93,43,6.58
540,Amparafaravola,MG,4/24/21 19:38,-17.5833,48.2167,65.34,88,90,5.64
541,Phuket,TH,4/24/21 19:36,8,98.25,87.01,78,20,10.36
542,La Palma,US,4/24/21 19:38,33.8464,-118.0467,68,67,90,8.05
543,Labuhan,ID,4/24/21 19:38,-6.8844,112.2051,76.96,84,20,5.88
544,Bani,DO,4/24/21 19:38,18.2833,-70.3333,86,74,40,6.91
545,Santa Cecilia,BR,4/24/21 19:38,-26.9608,-50.4269,65.89,67,95,3.38
546,Ovalle,CL,4/24/21 19:38,-30.5983,-71.2003,77.07,29,0,5.14
547,Ulaangom,MN,4/24/21 19:34,49.9811,92.0667,34.32,46,97,18.86
548,Melton Mowbray,GB,4/24/21 19:38,52.7659,-0.8869,50,57,0,12.66
549,Brezovo,BG,4/24/21 19:38,42.35,25.0833,50,76,75,4.61
550,Bijela,BA,4/24/21 19:38,43.6086,17.9519,66.2,24,0,6.91
551,Parana,AR,4/24/21 19:38,-31.732,-60.5238,75,62,73,5.01
552,Nadym,RU,4/24/21 19:38,65.5333,72.5167,32.54,87,100,3.87
553,Luderitz,NA,4/24/21 19:38,-26.6481,15.1594,63.7,78,14,2.08
554,Balugaon,IN,4/24/21 19:38,20.1667,85.1,79.52,59,5,3.78
555,Kindu,CD,4/24/21 19:38,-2.95,25.95,70.43,99,99,1.41
556,The Pas,CA,4/24/21 19:38,53.8251,-101.2541,33.8,34,75,10.36
557,Manoel Urbano,BR,4/24/21 19:38,-8.8389,-69.2597,87.85,56,6,4.56
558,Nola,IT,4/24/21 19:38,40.922,14.5329,60.8,51,0,4.61
559,Rio Gallegos,AR,4/24/21 19:38,-51.6226,-69.2181,62.6,36,0,3.44
560,Rundu,NA,4/24/21 19:38,-17.9333,19.7667,63.81,37,0,5.75
561,Betul,IN,4/24/21 19:38,21.9153,77.8961,81.9,18,14,4.79
562,Aldan,RU,4/24/21 19:38,58.6031,125.3894,28.09,97,100,4.36
563,Paracuru,BR,4/24/21 19:38,-3.41,-39.0306,82.99,75,97,18.99
564,Gumdag,TM,4/24/21 19:38,39.2061,54.5906,72.5,43,82,7.11
565,Friesach,AT,4/24/21 19:38,46.9553,14.4058,55.4,47,65,4.61
566,Benxi,CN,4/24/21 19:38,41.2886,123.765,42.8,49,0,6.71
567,Umm Lajj,SA,4/24/21 19:38,25.0213,37.2685,85.39,42,0,5.82
568,Bergen Op Zoom,NL,4/24/21 19:38,51.495,4.2917,50,50,90,13.8
569,Eyl,SO,4/24/21 19:38,7.9803,49.8164,83.16,74,68,8.57
570,Vestmanna,FO,4/24/21 19:38,62.1564,-7.1664,46.4,81,100,6.91
571,Road Town,VG,4/24/21 19:38,18.4167,-64.6167,84.2,65,20,10.36
572,Sri Aman,MY,4/24/21 19:38,1.2376,111.4621,77,94,80,0.76
573,Oranjemund,NA,4/24/21 19:38,-28.55,16.4333,59.18,90,11,0.54
574,Cahul,MD,4/24/21 19:38,45.9075,28.1944,51.39,60,100,6.31
575,Bonavista,CA,4/24/21 19:38,48.6499,-53.1147,48.2,53,90,14.97
576,Campeche,MX,4/24/21 19:35,19,-90.5,103.37,24,64,5.28